1765	767.140000000000	553054.732000000	4177026.03200000	10.6199998855591
472	775.360000000000	552278.400000000	4177021.60000000	11.5100002288818
768.430000000000	1034.29000000000	552456.668000000	4176867.36800000	13.5399999618530
2052.07000000000	1036	553228.368000000	4176872.76800000	26.4099998474121
1093.85000000000	2319.31000000000	552653.068000000	4176103.10000000	27.7900009155273
2286.79000000000	1727.86000000000	553371.632000000	4176476.10000000	61.6699981689453
1561.50000000000	1234.71000000000	552934.500000000	4176760.73200000	39.4199981689453
994.860000000000	43.7900000000000	552592.180000000	4177459.38000000	8.63000011444092
687.570000000000	448.710000000000	552408.632000000	4177217.53200000	10.4899997711182
346.290000000000	482.290000000000	552203.900000000	4177198.16800000	11.6499996185303
1983.36000000000	91.2100000000000	553185.632000000	4177431.23200000	10.2899999618530
1255.21000000000	1440.57000000000	552752.700000000	4176645.53200000	56.0499992370606
2160.71000000000	2257.57000000000	553293.468000000	4176143.10000000	31.5499992370605
1541.20000000000	2051.20000000000	552922.452000000	4176268.34800000	34.1800003051758
1211.47000000000	722.470000000000	552722.280000000	4177053	11
1834.60000000000	643.330000000000	553096.900000000	4177102.06800000	13.9399995803833
2089.13000000000	651.670000000000	553249.200000000	4177095.93200000	11.7700004577637
1959.75000000000	583.690000000000	553171.468000000	4177135.13200000	8.72000026702881
1769.93000000000	820.330000000000	553057.768000000	4176995.60000000	12.9700002670288
1347.60000000000	1318.20000000000	552807.800000000	4176718.16800000	54.4900016784668
2250.40000000000	1173.60000000000	553347.168000000	4176790.30000000	25.1700000762939
698.470000000000	558.270000000000	552415.384000000	4177153.78400000	14.0500001907349
1688.53000000000	363.930000000000	553008.468000000	4177267.90000000	10.3100004196167
2003.47000000000	411.730000000000	553198	4177239.54400000	10.0699996948242
1280.73000000000	476.200000000000	552763.868000000	4177200.66800000	11.3000001907349
2052.87000000000	1598.13000000000	553231.316000000	4176556.40000000	66.2300033569336
2376.27000000000	194.200000000000	553421.232000000	4177369.30000000	9.81000041961670
2380.22000000000	136.330000000000	553424.056000000	4177404.97200000	11.7399997711182
2428.93000000000	545.530000000000	553453.552000000	4177163.64800000	19.6100006103516
2485.53000000000	637	553487.100000000	4177105.83200000	13.9099998474121
2440.44000000000	879.220000000000	553460.368000000	4176961.90000000	16.5499992370605
2256.78000000000	45	553349.768000000	4177458.70000000	8.90999984741211
2063.25000000000	326.630000000000	553233.532000000	4177289.36800000	9.90999984741211
2120.60000000000	212.730000000000	553267.832000000	4177359.76800000	12.5000000000000
2318.53000000000	1046.87000000000	553387.232000000	4176862.80000000	19.2600002288818
2393.20000000000	1158.47000000000	553432.372000000	4176798.42800000	24.3600006103516
2086.53000000000	818.530000000000	553247.344000000	4176995.68400000	11.4499998092651
384.070000000000	1688.73000000000	552226.732000000	4176479.40000000	22.1399993896484
579.600000000000	1972.60000000000	552344.700000000	4176311.53200000	26.9500007629395
323.270000000000	1794.87000000000	552190.632000000	4176415.13200000	19.7099990844727
54.6000000000000	1287.93000000000	552028.132000000	4176713.96800000	10.8000001907349
